Customer ID,Recence,Frequence,Montant,Churn
13450.0,20,9,2754.86,0
13451.0,27,9,5781.28,0
13452.0,75,3,729.8,1
13453.0,105,2,609.71,0
13454.0,457,1,219.87,1
13455.0,182,5,1847.5900000000001,0
13456.0,23,1,207.66,0
13457.0,504,2,148.22,1
13458.0,5,9,8572.78,0
13459.0,440,2,1160.41,1
13461.0,223,3,2715.0,0
13462.0,68,5,1153.8500000000001,1
13464.0,210,5,2422.96,0
13465.0,262,2,931.12,1
13466.0,0,5,1013.35,1
13468.0,17,56,10679.43,0
13469.0,469,1,82.4,1
13472.0,279,2,592.24,1
13473.0,148,7,2476.38,0
13474.0,52,3,646.59,1
13475.0,7,4,1431.78,1
13476.0,97,4,1550.6000000000001,0
13477.0,27,7,1880.6200000000001,0
13478.0,285,5,2215.78,1
13479.0,16,4,851.37,1
13480.0,232,2,627.82,1
13481.0,8,8,3005.27,0
13482.0,48,2,336.09,1
13484.0,57,3,790.72,1
13485.0,49,11,3019.2200000000003,1
13487.0,29,4,680.27,0
13488.0,12,16,10768.08,0
13489.0,105,2,235.68,0
13490.0,470,1,154.25,1
13491.0,63,25,4283.47,0
13492.0,30,1,315.3,0
13493.0,91,2,618.63,1
13494.0,127,1,316.26000000000005,1
13495.0,48,8,3890.87,0
13496.0,175,1,501.01,0
13497.0,98,6,1166.8300000000002,1
13498.0,546,1,327.38,1
13499.0,41,2,463.79,0
13500.0,217,1,299.53,0
13501.0,104,3,2885.11,1
13502.0,90,4,677.66,0
13503.0,295,5,1642.39,0
13505.0,8,2,1916.0900000000001,0
13506.0,132,5,1338.08,1
13508.0,59,2,287.05,1
13509.0,70,4,785.02,0
13510.0,191,7,2766.73,0
13511.0,492,1,282.76,1
13512.0,76,4,713.39,1
13513.0,257,2,619.49,0
13514.0,244,3,663.7,0
13515.0,63,3,578.1,0
13516.0,54,2,441.85,0
13519.0,258,1,220.46,0
13520.0,0,9,5073.63,0
13523.0,15,4,2938.93,0
13524.0,35,1,159.20000000000002,0
13525.0,64,1,282.88,0
13526.0,554,2,1182.0,1
13527.0,17,7,2884.57,0
13529.0,20,1,181.1,0
13530.0,450,1,402.98,1
13531.0,21,6,1433.07,1
13533.0,83,2,144.94,0
13534.0,2,27,4803.9,0
13535.0,218,1,89.5,1
13537.0,241,2,717.85,1
13538.0,90,7,2326.58,0
13539.0,56,6,1253.67,0
13540.0,283,3,632.39,1
13541.0,243,2,785.25,1
13542.0,192,17,3959.4900000000002,1
13543.0,450,2,1439.61,1
13544.0,56,5,627.15,0
13545.0,206,2,364.93,1
13546.0,16,3,647.41,0
13547.0,224,1,167.08,1
13548.0,59,2,504.29,0
13549.0,8,4,600.15,0
13550.0,199,1,342.55,1
13551.0,135,2,244.2,1
13552.0,21,15,5070.14,0
13553.0,490,1,499.6,1
13554.0,196,7,1629.35,1
13555.0,17,11,6383.01,0
13556.0,245,2,200.82,1
13557.0,96,12,2688.88,0
13559.0,328,2,990.0,1
13561.0,31,11,1803.4,1
13562.0,61,6,3642.12,0
13564.0,170,36,15948.33,0
13565.0,150,2,284.76,0
13566.0,250,3,831.76,0
13567.0,244,4,1079.29,1
13569.0,183,3,497.74,0
13570.0,59,1,239.49,1
13571.0,0,18,2955.63,0
13572.0,21,1,1384.25,1
13573.0,69,5,646.04,0
13574.0,227,1,404.45,1
13576.0,3,18,7621.26,0
13577.0,57,8,2158.43,0
13578.0,225,1,147.66,1
13579.0,185,4,1072.0,0
13580.0,222,1,107.75,1
13581.0,125,2,280.53000000000003,1
13582.0,205,2,241.68,1
13583.0,495,1,664.001,0
13584.0,122,3,385.7,1
13585.0,346,3,684.54,1
13586.0,357,1,127.28,1
13587.0,265,3,961.1,0
13588.0,71,1,113.30000000000001,0
13589.0,265,4,741.09,0
13590.0,15,15,5266.15,0
13591.0,20,6,1753.04,0
13592.0,21,3,205.51,0
13593.0,79,12,4479.16,0
13594.0,301,1,136.35000000000002,0
13595.0,332,3,784.48,1
13597.0,216,2,396.71,1
13598.0,311,4,601.92,0
13599.0,14,19,6666.78,0
13600.0,128,2,518.42,1
13601.0,27,3,839.87,0
13602.0,197,3,596.28,0
13604.0,474,1,717.62,1
13605.0,203,2,522.67,1
13606.0,59,2,246.63,0
13607.0,218,1,400.3,0
13608.0,356,1,232.05,1
13609.0,409,1,167.35,1
13610.0,3,10,1485.75,0
13611.0,175,8,2446.6800000000003,0
13612.0,448,1,818.29,1
13613.0,268,5,1039.8500000000001,1
13614.0,146,3,953.03,0
13615.0,134,8,6272.53,1
13616.0,384,2,283.85,1
13617.0,224,5,734.57,0
13619.0,360,2,224.94,1
13620.0,344,1,112.34,1
13622.0,512,1,658.95,1
13623.0,26,9,2344.49,0
13624.0,204,1,462.08,1
13625.0,412,1,301.26,1
13626.0,68,2,707.04,1
13627.0,20,4,1213.35,0
13628.0,492,1,310.14,1
13629.0,26,12,8466.5,0
13630.0,0,3,1051.8400000000001,0
13631.0,17,4,1330.0,0
13632.0,49,5,2137.57,0
13634.0,58,13,4084.02,0
13635.0,258,3,1928.13,0
13636.0,68,3,541.45,0
13637.0,3,2,678.65,0
13639.0,252,1,312.93,0
13640.0,427,1,405.0,1
13641.0,456,5,1016.47,1
13642.0,31,4,472.2,1
13643.0,1,8,1725.23,0
13646.0,215,2,326.25,1
13647.0,50,5,1818.2,0
13648.0,216,8,1764.02,1
13649.0,72,6,1453.68,1
13650.0,23,6,2197.18,0
13651.0,197,1,132.65,0
13652.0,72,4,1805.21,0
13653.0,303,1,152.2,1
13654.0,17,8,4773.51,0
13655.0,57,5,1731.19,0
13656.0,153,3,861.9,0
13657.0,17,1,152.34,0
13658.0,20,5,4319.63,0
13659.0,21,12,4884.68,1
13660.0,216,1,306.64,1
13661.0,419,1,325.24,1
13662.0,28,10,1868.79,0
13663.0,196,4,1858.04,0
13665.0,202,3,1711.66,1
13666.0,103,4,107.3,0
13668.0,3,26,10674.33,0
13669.0,223,1,195.0,0
13671.0,210,1,172.6,1
13672.0,117,3,419.92,1
13674.0,248,1,240.68,1
13675.0,100,1,308.44,0
13676.0,355,2,243.9,1
13677.0,220,2,551.24,1
13679.0,309,3,281.26,1
13680.0,153,10,10092.14,0
13682.0,3,1,59.5,1
13683.0,273,1,258.6,1
13684.0,101,4,594.88,1
13686.0,196,2,337.04,0
13687.0,254,1,11880.84,1
13688.0,451,1,375.5,1
13689.0,260,1,349.5,0
13691.0,212,1,212.78,1
13692.0,29,4,2497.66,0
13693.0,190,9,2011.8200000000002,1
13694.0,8,119,158800.42,0
13695.0,5,6,892.52,0
13696.0,237,3,2020.4,1
13698.0,412,2,451.73,1
13699.0,366,1,455.57,0
13700.0,56,8,1275.51,0
13701.0,262,1,161.0,1
13702.0,261,1,135.18,1
13703.0,134,2,425.56,1
13705.0,189,5,1323.47,0
13706.0,118,2,631.1700000000001,1
13707.0,83,5,3365.86,1
13708.0,87,1,285.33,1
13709.0,131,6,1718.0,0
13710.0,239,2,329.04,0
13711.0,34,9,1792.26,1
13712.0,62,2,766.42,1
13713.0,224,3,740.76,1
13714.0,281,1,161.35,1
13715.0,97,17,8153.04,1
13716.0,85,1,138.28,1
13717.0,56,4,888.88,0
13718.0,62,2,306.55,1
13719.0,21,8,2080.14,0
13720.0,54,2,432.1,0
13721.0,211,1,217.39999999999998,0
13722.0,98,8,4723.47,0
13723.0,33,6,1194.08,1
13724.0,453,1,213.01,1
13725.0,41,6,1751.6,0
13727.0,427,6,740.6700000000001,0
13728.0,14,13,2332.96,0
13729.0,251,3,724.73,1
13731.0,35,2,610.59,1
13733.0,226,2,487.03000000000003,1
13734.0,324,4,6695.6900000000005,1
13735.0,50,10,7814.38,0
13736.0,76,6,2380.2,0
13737.0,16,1,339.6,1
13738.0,212,1,434.78000000000003,1
13739.0,343,1,75.3,0
13740.0,56,5,1582.77,1
13741.0,33,1,162.96,0
13742.0,0,8,2139.87,0
13743.0,33,2,353.16,0
13744.0,108,1,817.32,0
13745.0,362,1,477.32,0
13746.0,229,1,176.69,1
13747.0,189,2,169.8,1
13748.0,48,7,1696.95,0
13750.0,112,8,2643.72,0
13751.0,104,1,296.25,1
13752.0,0,5,1295.98,0
13753.0,103,4,2094.57,1
13754.0,133,2,320.45,0
13756.0,21,13,4870.04,0
13757.0,490,1,195.55,1
13758.0,17,13,7859.1,0
13760.0,72,4,1211.94,0
13761.0,318,4,881.52,0
13762.0,34,5,2472.48,1
13763.0,233,2,3502.48,0
13764.0,153,4,1900.09,0
13765.0,469,1,352.821,1
13766.0,311,1,190.35,1
13767.0,19,58,23924.5,0
13768.0,542,2,875.97,1
13769.0,23,15,4129.62,0
13770.0,238,4,785.37,1
13771.0,15,7,4559.22,0
13772.0,55,6,2205.81,0
13773.0,212,2,301.54,1
13775.0,406,1,1049.66,1
13776.0,244,2,623.98,1
13777.0,0,49,35017.42,0
13778.0,307,3,945.79,0
13779.0,331,1,161.13,1
13780.0,223,1,372.06,0
13781.0,66,3,778.83,1
13782.0,50,9,1238.52,0
13783.0,303,4,1542.09,1
13784.0,1,9,1475.87,0
13785.0,244,4,542.49,1
13786.0,183,6,3127.9900000000002,1
13787.0,180,5,1019.86,0
13788.0,321,1,3.75,1
13789.0,204,1,239.46,1
13792.0,103,2,263.0,0
13793.0,462,1,96.0,1
13794.0,362,1,126.03,1
13795.0,204,4,836.3,1
13796.0,315,1,289.7,1
13797.0,252,3,1179.45,1
13798.0,2,86,61076.74,0
13799.0,110,8,2456.41,0
13800.0,125,3,1679.56,1
13802.0,70,18,24790.75,0
13803.0,71,3,1338.91,1
13804.0,105,3,1296.36,0
13807.0,183,3,422.2,1
13809.0,121,3,679.6999999999999,1
13811.0,51,2,481.5,0
13813.0,343,4,1398.6100000000001,0
13814.0,343,1,678.2,0
13815.0,134,5,4460.39,0
13817.0,167,1,128.7,0
13818.0,245,1,61.28,1
13819.0,117,6,2642.35,1
13820.0,234,3,652.75,1
13821.0,77,5,1263.59,0
13823.0,196,5,2445.79,0
13824.0,19,10,2848.8,0
13825.0,437,2,255.59,1
13829.0,237,1,102.0,1
13830.0,397,1,156.85000000000002,1
13831.0,16,15,5480.54,0
13832.0,238,1,557.69,0
13833.0,220,1,316.56,0
13834.0,392,2,324.19,1
13835.0,31,4,589.15,0
13836.0,215,2,620.37,1
13837.0,27,2,266.59000000000003,1
13838.0,185,7,1245.91,0
13839.0,302,1,139.95000000000002,1
13840.0,232,1,651.4,1
13841.0,68,1,85.0,1
13842.0,15,15,3762.19,0
13843.0,197,1,319.75,1
13846.0,58,3,1106.66,0
13847.0,535,1,310.72,1
13848.0,113,7,2695.0,0
13849.0,213,3,1931.35,0
13851.0,104,6,2201.32,0
13852.0,426,1,187.35000000000002,1
13854.0,12,30,8994.58,0
13855.0,316,4,1310.3400000000001,1
13856.0,19,9,847.9300000000001,0
13857.0,209,6,1001.01,1
13859.0,142,2,515.86,1
13861.0,245,2,273.26,1
13862.0,3,5,1499.24,0
13863.0,63,4,1239.55,1
13864.0,202,1,662.4000000000001,1
13865.0,2,2,282.52000000000004,0
13867.0,34,1,138.85,0
13869.0,78,9,6486.38,0
13870.0,103,8,3485.17,0
13871.0,22,9,3878.33,0
13872.0,343,3,919.57,1
13873.0,34,7,879.72,0
13874.0,174,7,2049.15,1
13875.0,0,12,4095.46,0
13877.0,286,2,332.44,0
13878.0,363,3,1145.33,0
13879.0,461,1,395.5,1
13880.0,2,10,2413.66,0
13881.0,29,27,31589.04,0
13883.0,34,14,5628.32,0
13884.0,93,8,1233.68,0
13885.0,5,2,506.8,1
13887.0,20,1,349.55,1
13888.0,34,6,1635.48,0
13889.0,198,5,1574.3300000000002,0
13890.0,174,5,1233.92,0
13891.0,194,3,859.21,1
13892.0,62,3,689.2,0
13893.0,113,1,821.1,1
13894.0,126,1,160.85,0
13895.0,331,2,1415.45,0
13896.0,441,1,388.55,1
13897.0,254,2,849.5600000000001,0
13898.0,141,2,686.4,1
13899.0,90,1,298.5,0
13900.0,8,5,1602.0900000000001,0
13901.0,72,12,3457.44,0
13902.0,448,5,34095.26,1
13903.0,216,1,165.45000000000002,1
13904.0,110,1,201.12,0
13905.0,548,1,312.65,1
13906.0,225,1,42.0,1
13907.0,507,1,136.8,1
13908.0,30,2,831.11,0
13909.0,239,2,282.85,1
13911.0,13,17,3357.99,0
13912.0,239,1,124.95,1
13913.0,322,1,42.22,1
13915.0,210,1,70.80000000000001,1
13916.0,279,4,1275.81,1
13917.0,7,1,65.38,0
13918.0,69,1,198.20000000000002,0
13919.0,240,2,975.87,0
13920.0,247,4,1774.68,1
13921.0,218,4,730.7,1
13922.0,167,3,865.2,1
13927.0,253,1,359.27,0
13929.0,142,10,3064.3,0
13931.0,96,10,4398.06,0
13932.0,110,1,307.4,1
13934.0,79,1,922.1,1
13935.0,412,3,6116.92,1
13936.0,198,2,563.08,0
13937.0,218,1,721.28,0
13939.0,127,5,1176.91,0
13941.0,113,12,7033.18,0
13942.0,350,1,320.0,1
13943.0,393,1,246.54000000000002,1
13944.0,469,1,200.43,1
13945.0,210,2,854.1500000000001,1
13946.0,17,5,1800.63,0
13948.0,176,4,548.76,1
13950.0,62,1,179.31,0
13951.0,52,2,516.05,0
13952.0,33,14,12823.521,1
13953.0,26,8,4875.0,0
13955.0,121,2,426.21,0
13956.0,59,2,290.32,0
13957.0,233,3,458.25,1
13958.0,195,8,4709.2300000000005,1
13959.0,97,5,808.17,0
13961.0,208,1,538.4,1
13962.0,61,2,310.85,0
13963.0,124,17,2860.57,1
13964.0,203,2,438.9,1
13965.0,292,3,996.61,1
13966.0,251,1,384.26,1
13967.0,212,1,85.6,0
13968.0,239,1,123.66,1
13969.0,34,23,5452.47,0
13970.0,202,2,846.55,1
13971.0,30,9,2883.83,0
13972.0,17,1,145.9,0
13973.0,103,1,264.7,1
13974.0,398,1,264.13,0
13975.0,31,8,3749.17,0
13976.0,22,4,1192.3600000000001,1
13977.0,227,1,519.8100000000001,1
13979.0,209,6,2510.06,0
13980.0,255,4,568.68,0
13981.0,231,1,331.14,1
13982.0,142,7,2986.28,0
13983.0,3,17,5831.52,0
13984.0,65,10,1690.52,0
13985.0,0,10,4126.03,0
13987.0,195,2,682.54,1
13988.0,16,4,1965.92,0
13989.0,55,4,1656.65,0
13990.0,29,1,311.3,1
13992.0,196,2,142.7,0
13993.0,21,14,4802.17,0
13995.0,61,10,2818.77,0
13996.0,202,2,895.76,1
13997.0,335,3,376.46,1
13998.0,262,3,566.7,1
13999.0,30,21,6847.27,0
14000.0,27,5,2046.34,1
14001.0,48,8,3494.91,0
14003.0,548,1,209.41,1
14004.0,104,5,2575.83,0
14005.0,31,1,187.16,0
14006.0,57,6,1896.57,0
14007.0,328,1,79.48,1
14008.0,248,1,509.04,1
14009.0,14,3,1099.91,1
14010.0,381,2,445.15,1
14011.0,296,2,457.82,1
14012.0,93,1,328.8,1
14013.0,91,3,730.05,0
14014.0,192,2,1443.03,0
14016.0,23,10,10426.83,0
14017.0,387,1,229.75,1
14018.0,461,1,367.15,1
14020.0,292,2,606.21,0
14021.0,27,6,1586.38,0
14022.0,41,2,792.15,1
14023.0,66,1,273.14,0
14024.0,206,1,318.04,0
14025.0,280,8,4057.9,1
14026.0,286,2,713.11,1
14028.0,366,3,10396.5,1
14030.0,59,17,6597.9800000000005,0
14031.0,12,36,29637.21,0
14032.0,22,10,3106.39,0
14033.0,371,1,109.44,1
14035.0,83,6,2067.31,0
14036.0,100,1,626.65,1
14037.0,180,5,801.55,0
14038.0,23,3,2225.82,0
14039.0,391,1,115.08000000000001,0
14040.0,31,28,10401.97,0
14041.0,82,1,141.41,1
14042.0,541,1,431.98,1
14043.0,307,2,302.59999999999997,1
14044.0,125,7,2601.72,0
14045.0,153,15,10578.63,0
14046.0,100,1,154.99,1
14047.0,15,12,3295.42,0
14048.0,121,3,748.69,1
14049.0,16,11,10462.49,0
14051.0,29,25,11994.07,0
14052.0,206,1,241.3,0
14053.0,213,2,312.05,0
14055.0,393,2,795.3199999999999,0
14056.0,0,11,3653.83,0
14057.0,15,13,4805.23,0
14058.0,278,2,469.19,1
14059.0,82,1,183.6,1
14060.0,21,21,5714.92,0
14061.0,323,3,917.4300000000001,1
14062.0,55,18,19955.43,0
14063.0,254,9,22710.2,1
14064.0,27,13,2768.06,0
14065.0,205,3,891.02,1
14066.0,82,1,152.55,1
14068.0,136,4,1516.72,1
14069.0,330,2,225.81,1
14070.0,500,1,321.6,1
14071.0,76,2,356.81,0
14072.0,482,1,390.85,1
14074.0,439,1,219.4,1
14075.0,77,4,1100.53,0
14077.0,41,3,315.27,0
14078.0,0,8,1332.01,0
14079.0,498,1,243.63,0
14080.0,229,4,1070.08,0
14081.0,118,10,4867.57,1
14082.0,180,2,413.36,1
14083.0,15,7,553.23,0
14084.0,328,1,150.5,1
14085.0,14,25,8084.54,0
14086.0,278,1,39.95,1
14087.0,220,2,638.0,0
14088.0,6,6,28899.83,0
14090.0,140,1,76.32000000000001,1
14091.0,470,2,9530.08,1
14092.0,12,16,4950.01,0
14094.0,255,1,311.77,1
14095.0,538,1,2.95,1
14097.0,297,2,422.86,1
14099.0,34,14,3968.2000000000003,0
14101.0,13,11,8144.53,0
14104.0,205,3,527.3199999999999,0
14105.0,55,5,5988.83,1
14106.0,553,1,214.8,1
14107.0,36,8,3649.15,0
14108.0,547,2,447.05,0
14110.0,36,23,9006.32,0
14111.0,57,1,94.2,0
14112.0,19,9,4071.94,0
14113.0,170,13,5685.6900000000005,0
14114.0,89,7,1364.09,1
14115.0,317,2,622.67,1
14118.0,244,1,458.45,1
14119.0,191,2,183.37,1
14122.0,222,3,362.42,1
14123.0,549,1,436.18,1
14126.0,260,1,466.33000000000004,0
14127.0,72,5,1642.6000000000001,0
14128.0,71,2,592.25,0
14129.0,76,5,1826.38,0
14130.0,135,4,1858.77,1
14131.0,464,1,168.22,1
14133.0,131,2,623.5,0
14134.0,198,15,11123.35,1
14135.0,2,18,6590.82,0
14136.0,216,5,1570.81,1
14137.0,511,1,332.7,1
14139.0,306,3,670.98,0
14142.0,189,2,671.34,1
14144.0,302,1,30.6,1
14145.0,33,4,4986.45,0
14146.0,70,9,7163.03,0
14147.0,101,8,2289.6,0
14148.0,49,2,466.29,1
14149.0,36,1,446.62,1
14150.0,175,1,306.18,0
14151.0,489,2,679.45,1
14152.0,50,6,1690.56,0
14153.0,299,1,233.39999999999998,1
14154.0,55,8,6460.7,1
14155.0,82,1,118.75,1
14156.0,2,120,241077.89,0
14157.0,101,4,822.98,0
14159.0,3,12,4331.58,0
14160.0,426,7,8421.47,1
14161.0,31,7,2996.93,1
14162.0,108,1,177.68,0
14163.0,15,3,898.5,0
14165.0,91,1,120.44,1
14166.0,321,2,251.15,1
14167.0,79,6,970.7,0
14168.0,236,2,370.45,1
14169.0,246,2,621.51,1
14170.0,191,3,570.18,1
14171.0,546,1,135.0,0
14172.0,421,3,369.02,1
14173.0,35,3,249.2,0
14175.0,145,6,4779.16,0
14176.0,113,5,756.46,1
14177.0,197,9,1660.23,0
14180.0,1,24,4802.6,0
14181.0,226,2,308.35,1
14182.0,259,4,678.77,1
14183.0,227,2,278.34000000000003,1
14185.0,147,1,197.65,1
14186.0,243,5,1550.63,1
14187.0,289,1,123.5,1
14188.0,30,2,760.9,0
14189.0,16,9,3005.14,0
14190.0,482,1,79.9,1
14191.0,0,5,919.6,0
14192.0,204,1,293.74,1
14193.0,85,2,779.34,0
14194.0,12,22,10728.94,0
14195.0,17,6,2615.6,1
14197.0,226,1,390.05,1
14198.0,55,6,1051.63,0
14199.0,34,4,1091.7,1
14200.0,433,1,379.2,1
14201.0,2,7,857.2,0
14202.0,197,3,847.76,1
14203.0,213,1,339.34,1
14204.0,238,3,874.22,0
14205.0,80,8,2170.4,0
14206.0,55,3,1185.01,1
14207.0,503,1,157.8,1
14208.0,367,1,415.31,0
14209.0,29,12,4002.9900000000002,0
14210.0,13,15,5250.38,0
14211.0,23,14,3071.08,0
14212.0,261,1,1119.66,0
14213.0,220,1,1192.2,1
14214.0,93,1,638.65,0
14215.0,2,7,2558.88,0
14216.0,230,1,310.74,0
14217.0,0,14,2282.86,0
14219.0,225,2,543.89,0
14220.0,63,4,1515.0,1
14221.0,6,12,4738.52,0
14223.0,80,1,304.9,0
14224.0,31,7,1324.05,0
14225.0,250,4,2031.07,1
14226.0,26,3,2462.34,0
14227.0,12,12,5417.27,0
14228.0,253,3,745.5,1
14229.0,107,6,1808.97,0
14230.0,251,3,979.8000000000001,1
14231.0,48,3,927.86,0
14232.0,2,2,1003.97,0
14233.0,27,6,2400.65,0
14235.0,42,6,2837.68,0
14236.0,188,4,1253.78,0
14237.0,189,2,471.14,1
14238.0,142,3,434.23,1
14239.0,16,16,3177.36,0
14240.0,41,2,584.0,0
14241.0,512,1,120.0,0
14242.0,50,2,280.55,1
14243.0,61,12,6142.05,0
14244.0,476,1,366.41999999999996,1
14245.0,35,2,1693.45,1
14246.0,61,1,449.64,0
14247.0,94,5,753.56,1
14248.0,134,3,1032.95,1
14249.0,226,12,5400.461,1
14252.0,197,1,350.99,1
14253.0,309,2,363.40000000000003,1
14254.0,248,1,601.03,1
14255.0,362,1,1000.63,1
14256.0,76,5,2460.79,1
14257.0,0,6,3885.32,0
14258.0,15,22,26989.18,0
14260.0,287,3,824.28,1
14262.0,56,1,240.0,0
14263.0,239,1,322.93,1
14264.0,61,5,1299.09,0
14265.0,280,2,843.1700000000001,0
14266.0,244,1,40.56,1
14267.0,76,2,836.36,0
14268.0,286,1,354.85,1
14269.0,255,1,295.73,1
14270.0,147,1,492.65000000000003,1
14271.0,41,2,214.18,1
14272.0,70,3,614.94,0
14273.0,33,2,218.70000000000002,0
14274.0,502,1,256.6,1
14275.0,211,6,1189.3799999999999,1
14276.0,105,5,1324.14,0
14277.0,28,7,14638.64,0
14278.0,225,1,205.83,1
14279.0,336,2,191.86,1
14280.0,12,1,134.04,1
14281.0,224,1,245.15,1
14282.0,19,15,5330.6,0
14283.0,279,4,628.44,1
14284.0,469,1,704.4,0
14285.0,329,4,1374.41,0
14286.0,58,5,5901.09,0
14287.0,14,2,83.28,0
14288.0,29,1,426.6,1
14289.0,15,3,594.22,0
14290.0,177,4,2979.4700000000003,0
14291.0,26,15,5634.31,0
14292.0,20,9,5479.53,0
14293.0,121,7,2364.4700000000003,0
14294.0,223,1,375.34000000000003,1
14295.0,254,4,2196.71,0
14296.0,237,2,456.4,1
14297.0,90,1,232.6,0
14298.0,6,68,70161.18,0
14299.0,134,22,11670.57,0
14301.0,232,3,1352.04,0
14302.0,246,3,742.9000000000001,1
14303.0,223,2,277.94,1
14304.0,38,3,1725.01,1
14306.0,194,4,1058.0800000000002,0
14307.0,35,7,2987.18,0
14308.0,365,2,1147.02,1
14309.0,50,6,2364.16,0
14310.0,248,1,492.1,1
14311.0,58,2,516.45,1
14312.0,2,9,2333.29,0
14314.0,246,1,109.8,0
14315.0,7,4,1572.89,0
14316.0,238,5,1370.34,1
14318.0,276,1,158.02,1
14319.0,240,1,494.85,1
14320.0,22,5,1346.75,1
14321.0,149,3,1014.13,0
14322.0,245,4,474.1,1
14323.0,54,1,299.82,0
14324.0,225,2,701.61,1
14325.0,385,1,245.48000000000002,1
14326.0,58,3,940.98,1
14327.0,198,5,1583.28,0
14328.0,254,1,445.05,1
14329.0,89,10,7037.9800000000005,0
14330.0,439,1,200.63,1
14332.0,197,2,1077.2,0
14334.0,19,9,3444.5,0
14336.0,14,3,1114.39,0
14338.0,12,2,919.85,0
14339.0,58,2,620.27,1
14340.0,34,1,134.7,1
14341.0,31,14,2988.19,0
14342.0,26,3,559.48,0
14343.0,237,4,1079.66,1
14344.0,22,18,2749.0,0
14346.0,113,4,1556.61,0
14347.0,552,1,82.60000000000001,1
14348.0,76,1,409.57,1
14350.0,90,3,972.03,1
14352.0,50,2,845.32,0
14353.0,31,3,376.5,1
14355.0,181,3,840.0500000000001,1
14358.0,205,2,400.06,1
14361.0,394,1,214.71,1
14363.0,218,2,227.47000000000003,1
14364.0,3,4,2161.85,0
14365.0,210,2,634.68,1
14366.0,341,1,136.0,1
14367.0,0,8,4116.77,0
14368.0,135,1,155.0,1
14369.0,458,2,469.13,1
14370.0,266,6,1175.78,1
14371.0,111,1,100.5,1
14372.0,259,2,860.08,1
14373.0,174,1,76.55,1
14374.0,357,1,108.0,1
14375.0,1,3,1106.82,1
14376.0,499,1,215.46,1
14377.0,7,2,617.05,1
14378.0,437,1,131.25,1
14379.0,111,3,1028.04,0
14380.0,498,1,48.96,1
14381.0,267,1,423.26,0
14382.0,206,1,578.14,0
14384.0,316,1,58.5,1
14386.0,112,1,142.4,1
14388.0,19,11,4348.55,0
14389.0,6,4,1165.69,0
14390.0,27,7,2541.59,0
14391.0,392,1,135.6,1
14392.0,248,1,266.4,1
14393.0,34,1,67.95,1
14394.0,380,1,93.8,1
14395.0,38,16,5947.96,0
14396.0,187,6,1591.74,0
14397.0,14,2,242.24,0
14398.0,217,2,707.79,1
14399.0,210,8,2108.21,1
14400.0,224,2,1157.77,0
14401.0,131,11,3296.54,0
14402.0,468,1,285.6,1
14403.0,33,4,1380.71,0
14404.0,75,10,1973.39,0
14405.0,202,1,195.0,1
14407.0,21,2,1002.6800000000001,0
14408.0,5,7,2585.03,0
14409.0,134,6,2033.94,0
14410.0,22,8,2305.63,0
14411.0,126,1,1063.0,1
14412.0,240,1,656.16,0
14413.0,178,4,764.52,1
14414.0,174,2,1119.55,0
14415.0,14,15,8490.32,0
14417.0,203,1,524.65,1
14419.0,68,3,509.99,0
14420.0,212,3,1251.65,0
14421.0,27,5,2111.44,0
14422.0,83,14,6409.1900000000005,0
14423.0,34,3,916.61,1
14425.0,250,3,661.39,1
14426.0,92,10,8741.85,0
14427.0,310,2,900.1800000000001,0
14428.0,55,2,330.62,0
14429.0,219,1,516.28,1
14430.0,327,3,1220.9,1
14431.0,118,4,2614.2,1
14433.0,281,1,280.7,1
14435.0,317,1,90.42,1
14436.0,369,1,182.64,0
14437.0,181,5,873.34,1
14438.0,122,1,131.9,1
14439.0,135,5,9443.04,1
14440.0,132,10,4810.06,0
14441.0,71,8,3255.64,0
14442.0,20,7,5367.02,1
14443.0,126,3,1271.17,0
14444.0,272,1,120.44,1
14445.0,271,1,221.65,1
14446.0,62,2,492.96999999999997,0
14447.0,12,3,1149.53,0
14448.0,180,1,102.35000000000001,0
14449.0,62,6,1745.07,0
14450.0,59,6,914.64,0
14451.0,10,11,2974.78,0
14452.0,211,2,399.9,0
14453.0,6,1,119.93,1
14454.0,192,5,977.3000000000001,1
14455.0,248,4,617.72,1
14457.0,126,1,113.64,1
14458.0,196,1,228.07,1
14459.0,467,1,3537.821,0
14460.0,126,7,689.16,0
14461.0,77,11,5350.08,0
14462.0,1,8,1379.51,0
14463.0,21,2,372.87,0
14464.0,384,2,111.0,1
14465.0,62,11,3925.85,1
14466.0,3,10,3340.45,0
14467.0,128,9,1738.68,0
14468.0,549,1,204.24,1
14469.0,232,4,2093.46,1
14470.0,103,2,548.49,0
14471.0,407,2,400.95,1
14472.0,3,6,1723.26,0
14473.0,98,1,85.0,0
14474.0,395,1,711.23,0
14475.0,2,3,847.47,0
14476.0,73,1,193.0,1
14477.0,0,5,1183.0,0
14478.0,198,4,1276.66,1
14479.0,69,4,1124.71,1
14480.0,218,3,1020.47,0
14481.0,103,4,1951.04,0
14482.0,55,7,2522.01,0
14483.0,97,2,257.1,1
14484.0,217,3,749.0600000000001,0
14486.0,327,2,175.5,1
14487.0,184,2,225.89000000000001,0
14489.0,23,4,1574.93,1
14490.0,222,2,1273.47,1
14491.0,188,1,127.2,0
14492.0,246,7,1921.91,1
14493.0,206,5,2704.62,0
14494.0,217,2,261.9,0
14495.0,475,1,51.0,0
